,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
138,471fa0,2025-04-06 11:37:37,EPWA,2025-04-06 13:39:24,EGGW,WZZ59PS ,530,3,2170.0,15.0,1,5
139,48ad80,2025-04-06 11:33:54,EPWA,2025-04-06 12:08:56,EPWR,LOT3843 ,866,11,197.0,77.0,1,2
140,48ae82,2025-04-06 11:31:10,EPWA,2025-04-06 11:59:55,EPKK,LOT2NU  ,1418,42,84.0,50.0,1,1
141,48978a,2025-04-06 11:28:38,EPWA,2025-04-06 12:06:06,EPGD,LOT3837 ,839,11,3510.0,41.0,1,2
142,471efd,2025-04-06 11:20:09,EPWA,2025-04-06 12:55:14,ENJB,WZZ3088 ,1232,19,9169.0,947.0,1,1
143,398564,2025-04-06 11:12:00,EPWA,2025-04-06 13:02:29,LFPG,AFR51QW ,1156,26,2763.0,86.0,1,8
144,48ada1,2025-04-06 11:08:12,EPWA,2025-04-06 13:54:50,LTFM,LOT135  ,815,18,5496.0,327.0,1,2
145,471daf,2025-04-06 11:05:09,EPWA,2025-04-06 12:37:52,EHEH,WZZ9702 ,433,3,639.0,98.0,1,3
146,471f64,2025-04-06 11:04:03,EPWA,2025-04-06 13:00:25,LFPO,WZZ37DB ,732,11,1773.0,42.0,1,8
147,484162,2025-04-06 11:02:48,EPWA,2025-04-06 12:34:39,EHAM,KLM1314 ,1147,11,2757.0,95.0,1,1
148,461e1b,2025-04-06 10:57:05,EPWA,2025-04-06 12:36:23,EFHK,FIN8BX  ,904,26,583.0,62.0,1,2
149,4d2020,2025-04-06 10:18:05,EPWA,2025-04-06 11:57:20,EBCI,WZZ1919 ,731,34,1914.0,4.0,1,5
150,4d200e,2025-04-06 10:10:43,EPWA,2025-04-06 14:51:25,LPMA,WZZ69NP ,775,34,407.0,12.0,1,0
151,48a5e9,2025-04-06 10:08:36,EPWA,2025-04-06 12:05:33,EKCH,SAR771P ,331,11,4515.0,32.0,1,0
152,4cae84,2025-04-06 10:07:13,EPWA,2025-04-06 13:28:59,,ENT4877 ,1396,11,,,1,0
153,48ac82,2025-04-06 10:04:54,EPWA,2025-04-06 10:53:29,EYVI,LOT7ME  ,1189,72,271.0,14.0,1,2
154,48ada4,2025-04-06 09:59:54,EPWA,2025-04-06 11:09:51,LYBE,LOT5TA  ,788,18,617.0,18.0,1,3
155,405a46,2025-04-06 09:49:51,EPWA,2025-04-06 11:47:44,EGLL,BAW84NT ,709,3,2110.0,48.0,1,7
