,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
182,398564,2025-04-06 08:05:52,LFPG,2025-04-06 10:12:22,EPWA,AFR71NR ,3767.0,101.0,1089,49,2,1
183,48ae04,2025-04-06 02:15:06,CYYZ,2025-04-06 10:09:40,EPWA,LOT6E   ,1450.0,5.0,1143,49,1,1
184,484162,2025-04-06 08:27:02,EHAM,2025-04-06 10:07:29,EPWA,KLM75C  ,4720.0,103.0,1190,41,0,1
185,48ad80,2025-04-06 08:27:06,EDDL,2025-04-06 10:03:27,EPWA,LOT4LV  ,258.0,121.0,1129,41,0,1
186,8963d2,2025-04-06 04:32:32,OMDB,2025-04-06 10:00:39,EPWA,UAE98X  ,7729.0,522.0,1371,26,0,1
187,471daf,2025-04-06 07:48:02,EGGW,2025-04-06 09:58:29,EPWA,WZZ9341 ,1240.0,14.0,1283,34,0,1
188,461e1b,2025-04-06 08:42:35,EFHK,2025-04-06 09:56:22,EPWA,FIN1143 ,1867.0,69.0,1245,34,1,1
189,48ad0e,2025-04-06 08:40:40,EKCH,2025-04-06 09:42:59,EPWA,LOT7RN  ,1034.0,32.0,1101,49,0,1
190,48ae02,2025-04-06 06:23:43,,2025-04-06 09:36:09,EPWA,LOT76   ,,,1117,49,0,1
191,471efd,2025-04-06 07:14:14,EGGP,2025-04-06 09:32:34,EPWA,WZZ4GA  ,630.0,100.0,1226,41,0,1
192,48ae06,2025-04-06 00:00:09,,2025-04-06 09:25:35,EPWA,LOT3PK  ,,,1101,49,0,1
193,48ada1,2025-04-06 08:02:33,EDDM,2025-04-06 09:23:29,EPWA,LOT3MH  ,1340.0,26.0,1101,34,0,1
194,48455d,2025-04-06 07:28:30,EHAM,2025-04-06 09:10:05,EPWA,KLM9867 ,1096.0,110.0,1643,11,0,1
195,48978a,2025-04-06 08:05:53,LKPR,2025-04-06 09:06:54,EPWA,LOT5RW  ,1065.0,90.0,1131,41,1,1
196,471fa0,2025-04-06 07:01:16,LIRF,2025-04-06 09:04:42,EPWA,WZZ6KG  ,336.0,194.0,1178,41,0,1
